time,content
2021-04-06 18:33:59,"everythingapplepro  the iphone 13 (or whatever apple calls its 2021 flagship) should be here in about five months, with a mid-september release date that was backed up with new april rumors from industry insiders cited by digitimes, reporting that production for the phones' new chips is ahead of schedule. naturally, the rumor mill is a-churning, and the leaks have already begun their steady drip. the iphone 13 (or will it be the iphone 12s?) lineup is rumored to include four models -- the iphone 13, iphone 13 mini, iphone 13 pro and iphone 13 pro max -- just like the iphone 12 lineup, according to analyst ming-chi kuo. just this week, new rumors emerged about the iphone 13's two pro models sporting a ltpo display, lending credence to the possibility of a 120hz refresh rate.  rumors were circulating about apple's 2021 phone lineup even before the last apple event, which unveiled the iphone 12. and the leaks are only going to ramp up as we get closer to the next iphone release date (in the meantime, there's another apple event rumored to be happening very soon). read on to find the latest rumors about the iphone 13's price, design, specs, camera features and more. we'll update this story as new information becomes available.  read more: iphone 13 vs. iphone 12  now playing: watch this: iphone 13 rumor roundup  release date: iphone 13 should be here by mid-september  so far, there's no official or unofficial word on when we can expect to see apple's next iphone. an april report suggested the manufacturing of the iphones' new chips were running ahead of schedule, putting the iphone 13 release date back on apple's pre-pandemic timeline. usually, we can predict with some degree of accuracy when apple's iphone events will occur and extrapolate a release date based on that.  but 2020 was a different story -- it was the first september apple event in eight years without an iphone -- thanks to delays in production due to the coronavirus pandemic. this year, however, kuo is also forecasting business as usual for apple's supply chain. if that's the case, we can expect to see the iphone 13 unveiled at an event sometime in september.  let's synthesize the info we have:  apple likes to hold its events on tuesdays or wednesdays.  iphone release dates are typically a week and a half after apple's announcements.  in general, new iphones are released on a friday, around the third week of september.  a few years ago, cnet took a deep dive into the apple event timeline and emerged with a compelling labor day hypothesis, which you can read about here. based on the 2021 calendar, the labor day rule would put the september apple event (and unveiling of the iphone 13) on sept. 8, with a sept. 17 release date.  read more: iphone 13 wish list: what apple needs for its next phone to succeed  name: apple's next flagship might not be called iphone 13  we're going with the name ""iphone 13"" for now, but the moniker is not a sure thing. considering high-rise buildings tend to omit the 13th floor from their elevator buttons for superstitious reasons, apple could very well succumb to its own triskaidekaphobia and skip the number 13.  read more: iphone 13 might be the phone that never hits shelves. here's why people think so  iphone 12s is a worthy guess for the name of apple's next generation of iphones. just as 2014's iphone 6 gave way to 2015's iphone 6s and 2017's iphone x preceded 2018's iphone xs, without a major redesign in the works (more on that below), the 2021 iphone is just as likely to be positioned as an improvement on the iphone 12.  or maybe apple will take a page out of samsung's book and name its next phone after the year of its conception: iphone 2021 has a nice ring to it. or what about the iphone xxi? or, dare to dream, apple could go in a completely different direction and name it something fun, like the motorola citrus or lg chocolate of yore.  price: iphone 13 could cost the same as iphone 12… or even less  apple's iphone 12 lineup included four phones at four prices, with even more variation among carriers and storage configurations. at launch, the baseline iphone 12 carrier model cost $799, an increase of $100 from 2019's iphone 11, largely due to the addition of 5g support. because the iphone 13 is not expected to have such a major technical upgrade, analysts are predicting a similar price structure for 2021.  gif by caitlin petrakovitz/cnet  here's the iphone 12's us pricing, for reference:  iphone 12 pricing: all four new models iphone 12 model 64gb 128gb 256gb 512gb iphone 12 mini (carrier model) $699 $749 $849 n/a iphone 12 mini (sim-free from apple) $729 $779 $879 n/a iphone 12 (carrier model) $799 $849 $949 n/a iphone 12 (sim-free from apple) $829 $879 $979 n/a iphone 12 pro n/a $999 $1,099 $1,299 iphone 12 pro max n/a $1,099 $1,199 $1,399  there is some speculation that apple might consider lowering the price of its next phone lineup. several rivals rose to the occasion of the economic downturn by releasing more affordable models in 2020, such as samsung's galaxy s20 fe and google's pixel 5: both are the same price as the iphone 12 mini, but about $100 less than the iphone 12. the newly released samsung galaxy s21 also boasted a lower price tag, starting at $200 lower than its predecessor.  sales of the iphone 12 could indicate the direction apple might take in pricing the iphone 13. the predicted 2020 ""supercycle"" seems to have happened as apple expected: in october, the iphone 12 and 12 pro became the first and second best-selling 5g phone models worldwide. and apple recently announced that the iphone 12 led to the largest revenue and profit in the company's history.  design: iphone 13 will probably look familiar  not a lot of leaked renders or grainy videos have emerged yet, other than a 3d-printed mockup from japanese blog macotakara and some concept renderings from everythingapplepro, but we don't expect any big changes to the iphone's design in 2021, considering 2020 saw a pretty significant ""slabular"" redesign already with the return of the iphone 5's flat sides. apple is also not expected to make any changes to the phone's sizing from the previous generation.  iphone 13's rumored sizes:  iphone 13 mini: 5.4-inch  iphone 13: 6.1-inch  iphone 13 pro: 6.1-inch  iphone 13 pro max: 6.7-inch  two potential design elements that are getting some decent buzz already: a shallower notch, which is also evident in the leaked mockup (or even a completely notchless screen) and the death of the lightning port, both of which have been speculated about, hoped for or dreaded ad nauseam for generations of iphones.  everythingapplepro  iphone 13 may nix the chunky notch -- or just slim it down  apple introduced the world to the notched display in 2017 with the release of the iphone x, and as rivals solved the selfie conundrum with hole-punch and under-display cameras, apple still hasn't, er, taken it down a notch. those who crossed their fingers for a notchless or at least smaller-notched iphone 12 are reassigning their hopes to the iphone 13 now that their 2020 all-screen dreams have failed to come to fruition.  rumors of a smaller notch resurfaced in early march in an investors note from analyst ming-chi kuo. in its leaked dummy mockup, macotakara estimated that the iphone 13's notch could shrink to 26.8mm wide (compared to 34.83mm on the iphone 12), while becoming ever-so slightly taller, at 5.35mm, compared to the iphone 12's 5.3mm notch height.  macotakara  will apple kill the lightning port, too?  when apple ousted the headphone jack, the doomsday clock started ticking for the iphone's charging port as well, according to industry analysts. though a lot of us are still holding out hope for a usb-c port, the introduction of magsafe accessories in 2020 all but sealed the deal on a portless future for the iphone. frequent leaker jon prosser shares this prediction, asserting on his youtube channel, ""the end goal is very obviously portless.""  but don't get too excited (nervous?): kuo predicts that only one 2021 iphone will be completely portless, likely the iphone 13 pro max.  apple  cameras: new photo tricks and tech coming to the iphone 13  the iphone got some pretty well-received camera upgrades in 2020, especially in the pro max model, which introduced the ios crowd to lidar (also found on the pro) and proraw. the iphone 12 even wrested cnet photo enthusiast stephen shankland's loyalty away from google pixel, the erstwhile computational photography king.  read more: iphone 13 camera rumors: the specs and upgrades we'll likely see  everythingapplepro  better zoom capabilities for the iphone 13  one weak spot in the 2020 lineup's camera offerings, however, was zoom technology. the iphone 12 pro max only featured a 2.5x optical zoom -- for comparison, samsung's galaxy s20 ultra and now the s21 ultra both offer a 100x zoom (though it is a mix of optical and digital).  according to etnews (as reported by techradar), the iphone 13 could potentially include a periscope camera, a technology that would allow for a larger zoom range without requiring an even larger camera bump. kuo made similar predictions for a future periscope lens, though his report hinted that we may have to wait until 2022. it's also possible that the 2.5x zoom found on the iphone 12 pro max could trickle down to the next iphone's pro model.  improved night mode photos  new rumors in early february hint at welcome improvements for low-light photography. analysts are predicting an ultrawide-angle lens with a larger aperture -- f1.8, instead of f2.4. a larger aperture means more light can hit the sensor, which makes for better photos at nighttime or in low-light situations.  you get lidar, you get lidar, everyone gets lidar!  all four models of the iphone 13 lineup could include lidar technology, according to a digitimes report. lidar was introduced to the iphone in 2020 but only on the pro and pro max models, so this would only be a true upgrade for the basic model and the mini. still, lidar for everyone would be pretty nifty -- the camera feature, which stands for ""light detection and ranging,"" is a depth sensor that uses lasers to measure distance. the camera trick can take your iphone photos to the next level, and it also has some pretty cool ar applications.  patrick holland/cnet  features: all the other iphone 13 rumors we've heard  there's a lot we can confidently predict for the 2021 iphone lineup based on last year's features and apple's usual track record. for instance, 5g is all but a foregone conclusion. there probably won't be a charger or headphones in the box, nor a headphone jack, nor a usb-c port. and unless 2021 throws us for an even bigger loop than 2020, we expect apple to preview ios 15 at its annual wwdc event in june, shipping the iphone 13 with the new operating system installed.  120hz refresh rate for the iphone 13 pro and pro max  we thought we'd get a refreshed refresh rate in the iphone 12, but the 120hz rumors didn't pan out -- likely because of the already increased demands on battery from the phone's 5g connectivity. instead, apple's lineup last year featured the same 60hz display as the previous year's iphone 11.  but 2021 could be the year of the 120hz display, which would result in a smoother, faster scrolling experience thanks to a higher screen refresh rate. many higher-end competitors already feature a 120hz display (e.g., the oneplus 8t and galaxy s21), so the odds are good apple heads in this direction for its next pro line.  evidence for doubling the refresh rate in 2021 comes from korean news site the elec, which reports that two of the iphone 13 models will use ltpo technology in their screens (story is in spanish). this screen tech would make the phone more power-efficient in general, meaning smaller batteries and/or longer battery life are also probable (not to mention these whispers about an always-on display). learn more about ltpo, or low-temperature polycrystalline oxide, oled screens. this rumor was repeated by well-known leaker max weinbach in mid-february on youtube and reported again in an april digitimes report.  an always-on display  like the apple watch (and android phones), the iphone 13 may have its own version of the always-on display, what weinbach called a ""toned-down lock screen."" if rumors are true, your next iphone would always display the time and battery charge, as well as incoming notifications, without you having to unlock or wake the whole screen.  return of the touch id button  bloomberg reported in 2019 that the beloved touch id button could return as an under-display sensor in the next year's flagship, which would have been the iphone 12. that didn't happen, but the bloomberg report left room for error, saying the technology could ""slip to the 2021 iphone refresh.""  twitter leaker @l0vetodream also teased an under-display touch id last fall, which was subsequently corroborated (and translated) by prosser.  “mesa” is touch id.    “uts” is “under the screen” — jon prosser (@jon_prosser) october 16, 2020  apple's 2020 ipad air, announced last september during what normally would have been an iphone unveiling event, integrated a touch id button onto the side of the device. this addition was exciting because it solved the ""face id doesn't work while wearing a mask"" problem without ceding screen real estate. an under-display button would solve the problem, too, though it remains to be seen whether the tech will be ready in time for the iphone 13. (meanwhile, those who own an apple watch will have yet another option for masked iphone-unlocking, once ios 14.5 becomes available.)  as we near the purported september iphone announcement, we'll keep this post updated with all the iphone 13 leaks, rumors and other speculation as it comes up, so check back.  and in the meantime, here's what you should know about the iphone 12:"
2021-04-06 17:48:45,"apple inc. designs, manufactures and markets mobile communication and media devices, personal computers and portable digital music players. the company sells a range of related software, services, accessories, networking solutions, and third-party digital content and applications. the company's segments include the americas, europe, greater china, japan and rest of asia pacific. the americas segment includes both north and south america. the europe segment includes european... more"
2021-04-06 17:05:06,"check out the companies making headlines in midday trading.  snap — the social media company's stock price jumped about 4.7% after atlantic equities upgraded the stock to overweight from neutral. the wall street firm said that snap has transformed into a broad content platform and that it sees an ""attractive"" entry point right now.  illumina — shares of the biotech company jumped more than 9% after illumina pre-announced better than expected results for its first quarter. the company said it expects about $1.085 billion of revenue for the period, above the $924.6 million projected by analysts, according to factset. illumina also raised its full-year revenue guidance.  southwest airlines — the airline stock climbed 2% after the company recalled 209 pilots from a voluntary extended leave program to support its summer schedule. southwest said on monday the pilots will return to active status on june 1 on the back of a return in travel demand amid the vaccine rollout.  paychex — shares of paychex dipped more than 5%, despite beating analysts' earnings estimates for the fiscal third quarter. paychex earned 97 cents per share, topping the forecasted 92 cents per share, according to refinitiv. revenue came in in-line with estimates.  signet jewelers — the jewelry stock dipped more than 1% after signet announced that it was acquiring rental platform rocksbox. the company said the move is part of its strategy to expand its services business.  moderna — shares of the drugmaker jumped more than 4% after moderna announced an expanded partnership with manufacturer catalent. through the collaboration, catalent will dedicate a high-speed filling line to moderna through june 2023. ""this additional fill-finish capacity will be important for not only our covid-19 vaccine, but also potentially for other programs in our clinical development pipeline,"" moderna said in a statement.  cara therapeutics — the biopharmaceutical company's stock price jumped more than 17% following news that cara therapeutics will be added to the s&p smallcap 600 index. the company will replace mts systems corp., and the change will go into effect prior to the opening bell on thursday.  apple — shares of the technology giant rose 0.5% after morgan stanley's top rated apple analyst katy huberty upped her services revenue estimates for 2021 and 2022. huberty did, however, lower her 12-month price target to $156 from $164 on peer multiple compression, or the likelihood that valuations would start to fall across the industry.  bp — oil titan bp rose 2.7% in midday trading after it said it's seeing a healthy start to 2021 thanks to higher energy prices and signs that the industry is set for a rebound after pandemic-induced losses in 2020. the company said tuesday it was poised to lower its net debt to $35 billion in the first quarter, a level it has said could instigate share buybacks.  – cnbc's maggie fitzgerald, jesse pound, pippa stevens, and yun li contributed reporting."
2021-04-06 16:03:18,"apple (aapl) - get report had its price target cut to $156 from $164 a share by a morgan stanley analyst who also raised her services revenue estimate for the technology giant.  analyst katy huberty said in a research note that the price target cut reflected lower multiples being granted to several of apple's peers, but maintained her overweight rating.  shares of the cupertino, calif. company were up 0.47% to $126.22 in morning trading tuesday.    where jim cramer would buy apple  huberty also said she was raising her apple services revenue forecast to account for accelerating google tac-related revenue growth (tac refers to traffic acquisition cost, or ad revenue-sharing payments to partners). she noted that strong app store ""revenue of 28% in f2q was in-line with our forecast.""  ""following strong march quarter app store results and an analysis of the key drivers of apple's licensing & other segment,"" she said, ""we raise our already above-street fy21 and fy22 services revenue estimates by 3% and 5% respectively, and are increasingly convinced that consensus services forecasts over the next 2+ years are too low.""  huberty forecast that apple services revenue growth would accelerate to +22% year-over-year in 2021, up from +19% year-over-year previously and nearly 4 points ahead of consensus services growth of +18% year-over-year.  in the first quarter of 2021, apple generated a total of $15.76 billion in services revenue. services includes itunes, the company’s online entertainment library, software, digital content and licensing.  apple invests in independent music company unitedmasters  huberty said most major app store regions saw a deceleration in year-over-year growth in the ""march quarter relative to the december quarter, as they began to lap the first covid-19 impacted months of 2020.""  huberty said some countries facing government-mandated regional lockdowns saw an increase in app store growth.  ""nevertheless, it's clear that the high-level trends we saw in the march 2020 quarter are reversing,"" she said, ""as app store downloads fell 9% y/y off of the record march 2020 quarter, while net revenue per download grew 40% y/y, the strongest growth in spend per download in over 3 years.""  last week, ubs analyst david vogt upgraded apple to buy from neutral while moving his price target $27 higher to $142 per share.  apple is a holding in jim cramer’s action alerts plus charitable trust portfolio. want to be alerted before cramer buys or sells aapl? learn more now."
2021-04-06 15:36:14,"which way might apple stock head: up 40% or down 30%? three wall street analysts believe that either outcome is plausible. here are the paths that could propel shares to the moon or send them crashing down.  wall street analysts seem to agree, on average, that apple stock is a strong buy. but around the consensus price target of $150 per share, estimates vary widely: from $83 at the bearish end to $175 at the bullish end of the spectrum.  what might justify apple stock rising nearly 40% to reach the most optimistic of price targets? on the flip side, what are the key risks to apple stock tanking about 30% towards the bottom of the well? these are questions that the apple maven will explore today.  figure1: wall street sign. unsplash  iphone super cycle  the wall street bulls in question are two: wedbush’s dan ives and evercore isi’s amit daryanani. although both see the same upside to investing in apple shares today, the analysts approach the bullish case from different angles.  wedbush places the iphone at the center of the investment thesis. the analyst believes fervently in the 5g super cycle, arguing that just about 40% of apple’s smartphone installed base is currently overdue for an upgrade. greater china, a struggling geographic segment for the past five years, represents a sizable rebounding opportunity.  the research shop offers numbers to support the argument. dan ives sees apple shipping as many as 250 million iphone units in the current year, which is roughly 15% more than consensus. holding all other variables constant, including average prices and margins, i estimate that 2021 iphone sales at these levels could account for up to one-fourth of the stock price upside.  wedbush looks beyond the current year, and sees in the upcoming iphone 13 an important follow up to the “5g party”. demand for the new device should be boosted by product features, including a 1 terabyte storage model, and the buildout of 5g networks across the globe.  apple car, services and wearables opportunities  wedbush’s dan ives shares at least one thing in common with evercore isi’s amit daryanani: a belief that the long-awaited apple car could be a catalyst for further stock price appreciation.  dan offers some figures to explain his bullishness. according to him, the ev (electric vehicle) market could reach $5 trillion over the next decade. should apple announce a production partner by the summer, as wedbush believes will be the case, the cupertino company could begin to capitalize on the opportunity soon.  amit, on the other hand, dives deeper into another couple of high-growth businesses for apple: services and wearables. the analyst sees “a clear path to $100 billion in services revenue by fiscal 2025 and $70 billion for wearables. the growth should help drive margin expansion and help smooth out the cyclical nature of the hardware business”.  should these two segments expand as evercore isi believes they will, both combined would more than double in size in five years, with margin expansion potential. it is not a stretch to see apple stock rising 40% in 12 months if the rest of the market begins to see these growth opportunities the same way.  this ship is going down!  despite plenty of wall street love, apple stock also has its bears. none is more pessimistic about investing in the cupertino company’s shares than goldman sachs’ rod hall, who believes that the stock has over 30% downside risk.  at the core of the analyst’s bearish thesis is the services segment. rod argues that a post-pandemic world could be highly disruptive to service revenues, as consumers choose offscreen entertainment after nearly 18 months of being confined at home.  still within services, goldman believes that apple tv+ could see users flock as the one-year free trial period ends, in july 2021. this would be a blow to a company that is still trying to become a more relevant player in the ultra-competitive streaming video space.  lastly, the analyst believes that the iphone 12 resembles a “redesign cycle” rather than a more meaningful “5g super cycle”. as a result, iphone replacement rates should be low in 2021, and average selling prices could drop as well.  twitter speaks  not long ago, i asked users on twitter if they were concerned about the downside risk in apple stock. now, i turn the question around: what key driver could send shares towards the $175 bullish price target? below are the answers.  read more from the apple maven:  (disclaimers: this is not investment advice. the author may be long one or more stocks mentioned in this report. also, the article may contain affiliate links. these partnerships do not influence editorial content. thanks for supporting the apple maven)"
2021-04-06 15:20:28,"iphone assembler hon hai precision industry co.’s first-quarter revenue jumped 44% on robust demand for apple inc.’s new 5g devices and other gadgets that help consumers stay connected at home during the pandemic.  people enter the hon hai precision industry co. headquarters in new taipei city, taiwan."
2021-04-06 13:56:21,"morgan stanley apple analyst katy huberty lowered the stock's 12-month price target to $155 from $164.  apple's services business is growing but the stock's valuation is getting offset by multiple compression in some of its high-growth peers, according to morgan stanley."
2021-04-06 11:20:21,"facebook inc. (fb) is clashing with apple inc. (aapl) over document requests related to the legal dispute between “fortnite” video game developer epic games inc. and app store, appleinsider reported monday.  what happened: facebook and apple argued about the document request in a joint discovery letter filed with the court on monday, as per the report. facebook is involved in the ongoing dispute because its executive vivek sharma is reportedly set to testify as a witness on behalf of epic.  despite repeated requests from apple for a “limited set of documents” required for cross-examination of sharma, facebook reportedly refused to produce the documents. sharma will testify about the app store, ios app distribution, and facebook's relationship with apple.  facebook is said to have already provided apple with more than 1,600 documents, including about 200 documents involving sharma specifically. however, apple believes there are about 17,000 documents related to sharma that are relevant to the case.  facebook said that producing those documents is an “untimely, unfair, and unjustified request to redo fact discovery,” as per the report.  apple is asking the court to order facebook to comply with its request for the documents. the bench trial is slated to kick off on may 3 and is likely to be held in person, according to the report.  why it matters: last august, apple and alphabet inc. (googl, goog) were taken to court by epic after its fortnite game was removed from the app stores run by the two companies. the removal came after epic tried to bypass a cut charged on in-game purchases by the tech giants. apple has countersued epic.  apple and google have been facing several allegations surrounding their app store policies, including fees for digital purchases. in november last year, apple slashed its app store fee to 15% for small businesses earning up to $1 million per year. the move was replicated by google in march this year."
2021-04-06 04:15:49,"apple inc. (nasdaq: aapl) ceo tim cook has dropped a few hints about work on the much-anticipated apple car and said he has great “admiration and respect” for tesla inc. (nasdaq: tsla).  what happened: in an interview with kara swisher on the “sway” podcast, cook declined to comment on whether apple was working on a car itself or the technology within a car.  however, cook said apple loves to integrate hardware, software, and services, and “find the intersection points of those because we think that’s where the magic occurs.”  “and we love to own the primary technology that’s around that,” the apple ceo added.  see also: how to buy apple stock  on tesla: cook also said that while he has never spoken to tesla ceo elon musk, he has great admiration and respect for the company musk has built.  “i think tesla has done an unbelievable job of not only establishing the lead, but keeping the lead for such a long period of time in the ev space. so i have great appreciation for them,” cook told swisher.  musk had tweeted in december last year that he once tried to reach out to cook to discuss the possibility of apple acquiring tesla, but cook refused to take a meeting.  see also: why apple could emerge as tesla's 'first true competitor'  why it matters: apple has long been speculated to be working on developing an autonomous vehicle under the codename project titan. the company also acquired self-driving startup drive.ai in june 2019.  there has been intense speculation over apple’s potential partners on the self-driving electric vehicle. it was reported in february that apple could still partner with south korean automaker hyundai motor company’s (otc: hymtf) subsidiary kia corp. on electric vehicles, even after the latter denied such a move in a statement.  it is also speculated that apple may work with a contract manufacturer for its rumored electric vehicle, after talks with some automakers did not bear fruit.  price action: apple shares closed almost 2.4% higher on monday at $125.90 and further gained almost 0.5% in the after-hours session.  read next: snapchat risks apple's wrath with attempts at skirting new privacy rules: ft"
2021-04-06 01:58:10,"the apple tv 4k hasn’t been updated for more than three and a half years, which is an eternity in technology. but 9to5mac reports that the new tvos 14.5 beta references support for 120hz refresh rates — a capability that no currently available apple tv models have — which could indicate apple is working on a new version of its set-top box.  while it’s not clear what apple may use a 120hz refresh rate for in a new apple tv, one of the more intriguing possibilities is for smoother gaming, like what’s offered with 120hz support on the playstation 5 and xbox series x. apple has been showing increased interest in gaming as of late, so it wouldn’t be too much of a surprise if the new apple tv had more gaming-focused features.  for example, apple just added a bunch of new games to its apple arcade gaming subscription service, which lets you play games on the iphone, ipad, mac, and apple tv and carry your progress across platforms. and the ios 14.5, macos 11.3, and tvos 14.5 betas also all include support for the playstation 5’s dualsense controller and the xbox series x controller — presumably, that support will carry over to the final software releases.  the rumored 120hz support for apple tv would also line up with a bloomberg report from december, which said apple was working on a new apple tv for sometime this year with a “stronger gaming focus.” (that report also said the new set-top box would have a redesigned remote, which will hopefully be easier to use.) while we don’t know exactly when apple will announce this rumored device, or if it will announce it at all, if you’re in the market for a new apple tv, you might want to wait just a bit."
2021-04-07 23:53:08,"after the novel coronavirus tore through communities worldwide and left a path of economic and public health devastation in its wake, many sectors are still struggling to recover. compared to last year, the unemployment rate in the united states has doubled, the long-term unemployment rate has risen, and more than 8 million u.s. residents have slipped under the poverty line since last summer. but despite all of the signs of economic distress on the ground and in our communities, the stock market has been going strong - really strong. in fact, at the same time that many were slipping into poverty, a stock market going gangbusters was creating a new club of hundred billionaires, with elon musk and jeff bezos leading the way.  2020 was, in fact, a year for the record books for musk, who even briefly overtook jeff bezos as the richest man on earth after tesla inc.’s stock market value gained over 700% in a single year and then received an extra boost thanks to the market buzz created by the electric vehicles company’s admittance to the s&p 500. while tesla has had a bit of a volatile ride in recent months, tesla’s stock appears to be back and hotter than ever. and that bubble is likely not anywhere close to bursting as ev markets look forward to a huge boom in the coming months and years.  green energy and ev stocks have already been experiencing record-breaking investment numbers as environment, social, and governance (esg) investing becomes increasingly mainstream. and now evs have gotten a major boost from president joe biden’s massive new infrastructure initiative. $174 billion of the $2 trillion infrastructure and jobs proposal unveiled last week will go directly to supporting electric vehicles. “that money will help pay for 500,000 electric vehicle chargers over the next decade,” vox reported this week. “it also covers modifying factories to build electric vehicles (evs), grants and tax incentives to encourage buyers, and shoring up a domestic supply chain to make electric cars and trucks.”  story continues  related video: hydrogen: from hype to sudden reality    the writing is on the wall: the ev boom coming down the pike is so major that there’s been speculation as to whether the world even produces enough energy to support it. so it makes sense that anyone who’s anyone wants in on the ev game. chinese tech companies including huawei and xiaomi are working on their own battery-powered electric vehicles, and now the latest buzzworthy proposed entry to the ev market came this week from none other than tim cook, who dropped hints about the much-anticipated apple car in a recent episode of kara swisher's sway podcast for the new york times.  it’s been an open secret that apple has been working on an electric car with highly advanced autonomous technology for a while now thanks to patent leaks, but now the apple ceo has finally publicly acknowledged the project. while cook opted not to specify whether apple is working developing its own electric vehicle or the technology within a car, he remarked in the interview that he has great “admiration and respect” for tesla, although he has never personally spoken with elon musk.  what we do know, according to car buzz, is that “after failing to strike a deal with hyundai and nissan to manufacture the car, apple is now reportedly in talks with magna, an auto parts supplier based in canada that is building the fisker ocean.” we also know that the apple car is going to be extremely technologically advanced. in his sway interview, cook compared the upcoming car to a robot, emphasizing the importance of the vehicle’s autonomy technology. ""we love to integrate hardware, software, and services, and find the intersection points of those because we think that's where the magic occurs,"" he said. ""and we love to own the primary technology that's around that.”  while we’re still a little light on the details, it seems clear that apple will not be satisfied to enter the already booming ev market with a car that’s indistinguishable from the rest. when the apple car is finally unveiled, it’s going to be a futuristic vehicle designed to compete in a league of its own.  by haley zaremba for oilprice.com  more top reads from oilprice.com:  read this article on oilprice.com"
2021-04-07 23:20:15,"apple inc. (nasdaq: aapl) and nokia oyj (nyse: nok) are both trading within channels. apple is trading in what's considered a bullish channel while nokia is trading in a sideways channel.  below is a technical look at each of the charts.  apple daily chart analysis: the daily chart above shows the stock is trading in a channel. the channel is sloped upwards, indicating the trend throughout the year has been bullish.  connecting the highs and the lows together shows a channel. the lines that form this channel may act as support and resistance in the future.  the stock is trading above the 200-day moving average (blue), indicating the stock is trading with bullish sentiment. this indicator may hold as a potential area of support in the future.  what's next for apple? bullish traders would like to see the stock maintain the channel it's in. solid consistent growth is most ideal for bullish investors.  bearish traders would like to see the stock fall below the bottom of the channel. if the stock were to fall below the channel and consolidate, the stock may see a further downwards push.  nokia daily chart analysis: the daily chart shows the stock is trading in a sideways channel. the stock did see a large spike out of the channel recently but fell back into the trading range of the channel.  the bottom of the channel is drawn by previous lows and may act as support. this support area may be near the $3.75 price level.  the top of the channel is drawn by connecting previous highs and may act as resistance. this resistance may be near the $4.50 level.  what’s next for nokia? bullish traders would like to see the stock build-up to resistance and break above. consolidation above this area may let the stock see a further push up.  bearish traders would like to see the stock fall below the support level. if the stock were to fall below this level and consolidate, the price may see a further downwards push."
2021-04-07 20:06:23,"iphones will soon be able to track lost items using a built-in app called find my, apple announced on wednesday.  the first products that work with find my will be released next week, apple said. they include e-bikes from vanmoof, wireless earbuds from belkin and an item finder from chipolo. these products will use other people's apple devices in a privacy-sensitive way to find lost objects and show their location inside the find my app on a map.  find my was originally announced last summer at apple's annual developer conference and builds on an existing service called find my iphone.  for apple, the find my app is a feature for its customers that adds to the value of the iphone, and if it's useful, it could make users less likely to switch to competing android devices.  however, the service has been dogged by scrutiny from lawmakers and complaints from tile and other companies that sell competing products. tile has brought complaints to the european union and participates in an industry group that is critical of apple.  in january 2020, tile's general counsel, kirsten daru, testified in front of a congressional hearing accusing apple of using its market power to disadvantage its product and favor its own services, including adding pop-ups to iphone software that required users to repeatedly agree to let tile's software operate in the background.  tile also cited reports from analysts and media that pointed to apple preparing its own lost-item tracker hardware and said that as apple was reportedly working on that product that it had started to hassle tile, including removing its products from apple retail stores.  apple disagreed with tile's arguments and said at the time that it would make changes to its iphone software that would allow tile's product to work better, such as letting it run in the background. it later announced the find my program.  ""apple's solution would continue to put tile and other apps and hardware developers offering finder services at a competitive disadvantage,"" a house judiciary subcommittee report released last october concluded.  apple has never confirmed that it is working on lost-item tracker hardware. it was not announced in wednesday's press release, nor was tile mentioned. a tile representative didn't immediately respond to a request for comment.  apple's find my technology uses apple devices' bluetooth wireless signals to create a network of devices looking out for lost items. apple said on wednesday that the process is end-to-end encrypted and anonymous, so that neither apple nor the manufacturer of a find my object knows where it is. only the user and their iphone know the location of the product.  apple also said that it would release specifications so that accessory makers could use a new chip in recent iphones using a different kind of wireless signal called ultra wideband to locate lost objects, too.  companies that want to build find my products can participate in apple's authorized accessories program, called mfi. apple said that additional companies will bring find my-compatible products to market."
